channel_id,channel_title,subscribers,thumbnail,category,subscribers_numeric
UCbdbgaxLYyqYiSyGT3uDlFg,Ethan Reid,265000,https://yt3.ggpht.com/ytc/AIdro_nptEXclDbOZvr-wAj-2PLGe8b85H4852HWjviWDeuQ20A=s88-c-k-c0x00ffffff-no-rj,"Puzzle video game, Strategy video game, Video game culture, Role-playing video game",265000
UCT5C7yaO3RVuOgwP8JVAujQ,Taskmaster,2000000,https://yt3.ggpht.com/4qTAsPXeIywbqa2yZnmZBtT0eZ8twbfDZQR03I6RfN8krexyPIy3kGUK83VYBj2X02YZ54EKTQ=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Television program, Film",2000000
UCZ5XnGb-3t7jCkXdawN2tkA,Discord,1560000,https://yt3.ggpht.com/hVPqpBzNp7dZGdki6stMGajiQeyjSPKkfUyadI-vGl7ix558fYw91FhakZC0U7UR03-RJND6Fc8=s88-c-k-c0x00ffffff-no-rj,Video game culture,1560000
UC1GFqqHIBaiCW1ivJJCFTvg,amustycow,3150000,https://yt3.ggpht.com/ozKyhlLOPKep5VsJGqWp8oHrlbXpyYZGNdYCCP7xow8c5v1-Xpdrdz-rtqO6A67a9Rj4qOhq=s88-c-k-c0x00ffffff-no-rj,"Sports game, Racing video game, Video game culture, Action game",3150000
UCUKMpHTtAG8bJY7bMSatNJg,MattShea,3270000,https://yt3.ggpht.com/k0cA5BDT8AskgPbzw_I3sR1iMFQligaBBI_viiHYiYuiLwxRR77hkizCsQmzVM7Mn2VuYTKLZ84=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Role-playing video game, Video game culture, Action game, Action-adventure game",3270000
UCSE6yilNScIz1SLTNQvrXMw,Vinheteiro,7420000,https://yt3.ggpht.com/w5OqUOmWoMCUvOWQyAXuLEnjIEJ86fNvVWhHab0IFzHvWDwv99nz5UI7qENSIkyLaXt80LH_KQ=s88-c-k-c0x00ffffff-no-rj,"Music, Classical music",7420000
UCca2961Ton2js_f9IDXK9Wg,Trilogy Media,1740000,https://yt3.ggpht.com/4kcObAjBCI7Fcg-52Aej_REOfI79eXzjqdP4kzuPnni1MMQBDt5PxxENiNqJvKDjqmVYkG1ubRo=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Society",1740000
UCUsN5ZwHx2kILm84-jPDeXw,Comedy Central,12300000,https://yt3.ggpht.com/8r6U3iwDzCuSbNzXbJrni04RdfFQWLYbjq0xyrIJtEI8_jyaLM4JMqdERswsqOsRIUjZtDKj=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Television program, Film",12300000
UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,37800000,https://yt3.ggpht.com/ytc/AIdro_nfDvwu14-iN5YZcaLIomwno1_3oFcYTmG5_kn7SMj_nec=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action game, Video game culture, Action-adventure game",37800000
UCBR8-60-B28hp2BmDPdntcQ,YouTube,44100000,https://yt3.ggpht.com/qyk46Tghzh6pu38WDItFln1hnbDe1GGsTfXj0OQrYtzGkQ0IDrgHtxdY9tK1OQpS2Rbh9EiuXw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment",44100000
UCthzH7FHJF_UnpvpDXXHc0Q,Create with LumaTouch,68500,https://yt3.ggpht.com/iVZCvghSIGdeRhccrmAo3U3FiIyS3lc1xjrfrDRYUgPYoMRxqqOFC9Infm501OCFh6ZrbljWDQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Technology",68500
UCc0YbtMkRdhcqwhu3Oad-lw,Breaking Bad & Better Call Saul,1020000,https://yt3.ggpht.com/2ls0cdGop6u-z1lqA1FtOX-iSAjcBbq-i2otYUJBuLlAdCUxIT_eXDvJoffWFSOkqUttNL3V=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Television program",1020000
UCFNlhrf_TKA78zKc0gKgKpg,Alexander Gustafsson,38200,https://yt3.ggpht.com/PhLDiikXdIFogECvGEiJouX2Fae_RVE-D9eGqvX9dkH6dEQF54e-z45nynQatezYTMImMaxebw=s88-c-k-c0x00ffffff-no-rj,Knowledge,38200
UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,71600000,https://yt3.ggpht.com/ytc/AIdro_ksXY2REjZ6gYKSgnWT5jC_zT9mX900vyFtVinR8KbHww=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment",71600000
UCMPpVtxOI8RtfurfvCcxgyA,Z1 Gaming,601000,https://yt3.ggpht.com/6yFzM0fHA5MDSwo0HKdBm8JH5xOA3oHe1iexqZwb3mtymThJlvWsKygNoH0DwwwnnmbBI-vO=s88-c-k-c0x00ffffff-no-rj,"Simulation video game, Action-adventure game, Video game culture, Role-playing video game, Strategy video game, Action game",601000
UCjnuBkgYrryPxDuKz0eG09Q,Spline,132000,https://yt3.ggpht.com/Idxls5gflKqlPBP9Sn6LJkwQ4uW-f291qq0gaKsvNJo6hvUigK35W8Ha-zm8eZAYPuGoZ6lk=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",132000
UCsNGtpqGsyw0U6qEG-WHadA,DJI,5710000,https://yt3.ggpht.com/fnkGn-bIQ1ii_b9z7EUqPrc-yVU4AAusKdJdLSCGtX9MRvUQZm2W_q8ywoJes38oERnGEV0G_w=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Technology",5710000
UCR4EXjl2MLY7i1ia_IsKXTA,RobHK,153000,https://yt3.ggpht.com/YCZ4uro3tiE1Wq_Ii2E9ixtFmWfIkgIuqei-cnL82GSDzGc6gDAcGNu_SOtH2wpws_2IA3_k=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",153000
UC3Liv5-jdU2Qk53lTtYDG2w,Chris and Jack,1260000,https://yt3.ggpht.com/HxjiXo33prld7OQjMVQWqH1y9gbCe7rM3m5abC5CSNnhE7-poj7W5vqSA3IsYmZHzzI-7LTAEA=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",1260000
UCZz8bSnphZVFKumdeyWXPFw,Non-Euclidean Dreamer,1450,https://yt3.ggpht.com/wniki5GsDoj0Bn0HOLE7RZBScfJgLQCBtlRBsAH3CAG4NplNjrlfp8omeiXWkLTslZn9RzD_MmM=s88-c-k-c0x00ffffff-no-rj,"Electronic music, Knowledge, Music",1450
UCht8qITGkBvXKsR1Byln-wA,Audio Library,4990000,https://yt3.ggpht.com/i4GWd214G99BzLw_Wdc36Ll_iJz6a2Uz2Dv4szxDUSNXpino9-grF7_GxbXJHA-luS0ByG7KAQ=s88-c-k-c0x00ffffff-no-rj,"Electronic music, Music",4990000
UCrPseYLGpNygVi34QpGNqpA,Ludwig,6750000,https://yt3.ggpht.com/ytc/AIdro_nBvD2_i9JPqMIZoH-3Pct438PAEd1d4rLEd1LCCLEEmKc=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Role-playing video game, Video game culture, Action game, Entertainment",6750000
UC8uT9cgJorJPWu7ITLGo9Ww,The 8-Bit Guy,1460000,https://yt3.ggpht.com/ytc/AIdro_ma0xZl6WHX8K8JMgouwszg4u35ihWe52TwNSlSnOyQ2No=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Video game culture",1460000
UCshoKvlZGZ20rVgazZp5vnQ,CaptainSparklez,11400000,https://yt3.ggpht.com/ytc/AIdro_l_117uPIAsJJJNkke5OiXRueHIDC0DUmNcLN70-KCsB8w=s88-c-k-c0x00ffffff-no-rj,"Action game, Action-adventure game, Video game culture, Role-playing video game, Strategy video game",11400000
UC2CcINCWw9rPNvrhioS9XCg,KJBChristian7,19700,https://yt3.ggpht.com/5Rxps5A4dt4ua3_-RycGacanxJX_V_tGMa07wwgBmHNp6YYamHCkELPpwCJG62gdn6jJa4yv7g=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),19700
UCudlnfkmb1LgK4tSgctPNOQ,DangerouslyFunny,2730000,https://yt3.ggpht.com/ytc/AIdro_m-kDLp3ILOx5ePF-6UxFF5W696cHhLX1M_N2vOgtH8xMs=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Strategy video game, Action game, Casual game",2730000
UCj4zC1Hfj-uc90FUXzRamNw,Phoenix SC,2640000,https://yt3.ggpht.com/QdaDpmL7nm5wzG8O64PpNZTFhPDd6K147roujkNu-Yl-g_os6Rtx9Ft3QI7etK4on-tUAvHVqA=s88-c-k-c0x00ffffff-no-rj,"Action game, Role-playing video game, Video game culture, Action-adventure game, Strategy video game",2640000
UCzsjHlc0WRwZYwlinsmtM4w,The Crafsman Steady Craftin,611000,https://yt3.ggpht.com/Dlx9b4cQmD9t19mTm5qkquY2CukJOlx_a9YDZy0uY7xwguzcxXv6ResOo8UaTBd3Mfx5n2oNCQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",611000
UCLtREJY21xRfCuEKvdki1Kw,H3 Podcast,2620000,https://yt3.ggpht.com/pAs36K_9aufyo8lveD9vjh02dRWPbsiZovqp6gxcIM6jIusLhwS2eU1VOMHlLyOT8UJ2FPKG6-I=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment, Humour, Film",2620000
UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,3460000,https://yt3.ggpht.com/ytc/AIdro_mHLaE8gTxfKJQk8IzA0W-eRAhkogyb1B_aU2yzafp3ots=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Knowledge",3460000
UCtHaxi4GTYDpJgMSGy7AeSw,Michael Reeves,7640000,https://yt3.ggpht.com/ytc/AIdro_nA1CW3Etd_zH2e9n5Fa2SgqXm173tL0rHCXaDY0wqRYwI=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",7640000
UCHYoe8kQ-7Gn9ASOlmI0k6Q,The Food Theorists,5540000,https://yt3.ggpht.com/1af329QNMIGh-z06_all43jIhbbSqwTh87077h0hoe96bvescUUxdw_LiBPxaB8Wv6JUYIX4vg=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Food, Lifestyle (sociology)",5540000
UCtGoikgbxP4F3rgI9PldI9g,Super Eyepatch Wolf,1820000,https://yt3.ggpht.com/ytc/AIdro_nf-2tq10yzd6JoLwcChPQ_jA2rGV7bPeDaukxh6IBawFw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Entertainment, Film",1820000
UCzTR9iSH-TFC4-ocDS_ll4A,Sheet Music Boss,4330000,https://yt3.ggpht.com/ytc/AIdro_lPsuhy1hwUW9Tibx3CGtw46QqHiEtxM-K0ChUSP76eAEM=s88-c-k-c0x00ffffff-no-rj,Music,4330000
UCKUnB5P0cdfnufPCKkGecqQ,ParashockX,1900000,https://yt3.ggpht.com/h5q7Ukyg_OS3obS_xKq-90zNl0I-m_e2a-Qu7urkMSmEpIEz0p21C28lSPY7r11VFDERD81K6i4=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action game, Video game culture, Action-adventure game",1900000
UCDi2s0xQrfFwivdmsPiuU_w,Rays Works,442000,https://yt3.ggpht.com/ytc/AIdro_lrWjJUxp69u6owVezsjX5snH6B-aSLoWXNnv-9gXIdp6c=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Strategy video game",442000
UCw9oMnf_dxp0p71HpZxTIjw,Looygi Bros.,173000,https://yt3.ggpht.com/aqrlDVnPVlZaLBXD65XC4YFe24wDYwj97NSx69P228O3FKWZxyLBflv_wYK9-tYonRZQHBby1w=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Action game, Puzzle video game",173000
UCxLIJccyaRQDeyu6RzUsPuw,JackSucksAtStuff,1870000,https://yt3.ggpht.com/gTIiwnD33keydm8H9_HOVyoKUUjnCPVIBethX92XgQtpxyCruBJkmW4qQ4FB_xRNDr8suDle=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),1870000
UCm9K6rby98W8JigLoZOh6FQ,LockPickingLawyer,4630000,https://yt3.ggpht.com/ytc/AIdro_mjnbEZTsSbxP2fL-28jjtqijZsFPtFMhDlkjyctc0jq6c=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",4630000
UCfJxmjbygyA5KEdzzZv6Pbw,Wizards with Guns,683000,https://yt3.ggpht.com/ytc/AIdro_lOAVmHPJbYXnm2fsYivYSfJNNV7YAw-TxnufASQ1RR0rY=s88-c-k-c0x00ffffff-no-rj,"Humour, Film, Entertainment",683000
UCSJ4gkVC6NrvII8umztf0Ow,Lofi Girl,15300000,https://yt3.ggpht.com/Mc_d-wpio6BnfKgFZAGZsD8wXS4znDaNXu2ezhHiAtbZjzL1yNpA2zj1VZxtLllCtsEhmdzR=s88-c-k-c0x00ffffff-no-rj,"Music, Entertainment, Film",15300000
UCDiznUV6dtdB9PQj__XVhnA,Two Much Grian,971000,https://yt3.ggpht.com/ytc/AIdro_lMGDQrSz3U0RmPiOEg-GzK53921StK83NSiW6iA3NLNejl=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game, Action game",971000
UC5UYMeKfZbFYnLHzoTJB1xA,Schaffrillas Productions,2030000,https://yt3.ggpht.com/ytc/AIdro_nUUgl5CPnR7vXcf40M6y-bsNYBOUqMJkZyxm3eh78kvC0=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Video game culture",2030000
UCqNe2Mqtv5sNidn5hAAEfiQ,HigaTV,4530000,https://yt3.ggpht.com/ytc/AIdro_lQeGUHOG1X9gL3a9d5Jqpi65klW3mwL-w_MeCPZpd6Rg=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Action-adventure game, Video game culture, Action game, Simulation video game, Role-playing video game",4530000
UC4a-Gbdw7vOaccHmFo40b9g,Khan Academy,9130000,https://yt3.ggpht.com/ytc/AIdro_l3GggKOWViCBpDs9APIsK6MHB2Mu-ECo5dUEU-Vay2gg=s88-c-k-c0x00ffffff-no-rj,Knowledge,9130000
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,24700000,https://yt3.ggpht.com/ytc/AIdro_n1Ribd7LwdP_qKtqWL3ZDfIgv9M1d6g78VwpHGXVR2Ir4=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Health",24700000
UC1sELGmy5jp5fQUugmuYlXQ,Minecraft,17600000,https://yt3.ggpht.com/scvGT8SucZvs5yIkBBFQ0s0IQS1kPiiJgtYGUCTtRpIfSq6laBJ-5bPieuzrHuyVWIy0XxN4Ww=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game, Action game",17600000
UCJfJWct8jN1RpCuVWk3zHTA,Daryl Talks Games,693000,https://yt3.ggpht.com/ljv5eTeaom-_hhCanlr7NxP4n5fzHrYeHPn-z5qTxYyhpL0lGgda4eQE6Kpk1PRHKQ7YJLw-=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action game, Action-adventure game",693000
UCCHcEUksSVKsRDH86j77Ntg,thelonelyisland,7380000,https://yt3.ggpht.com/ytc/AIdro_mwpPZiDzeEy8MJSFFzOOREA8CjZRMp1LRBVPfkISIRR4E=s88-c-k-c0x00ffffff-no-rj,"Music, Television program, Entertainment, Film",7380000
UC0VVYtw21rg2cokUystu2Dw,SmallAnt,3240000,https://yt3.ggpht.com/ytc/AIdro_ncVHg_ztqoWmSJD5VzvNXp-l4AuKaxPz4qmbqs6ke_JkE=s88-c-k-c0x00ffffff-no-rj,"Action game, Video game culture, Role-playing video game, Strategy video game, Action-adventure game",3240000
UCG6wSbGRHOzK6RevHMy0-4g,raysfire,158000,https://yt3.ggpht.com/CWhUEd2KwbIArRiSkdjo-eIJ1YPghWc6uorxAPCA9Qyhg7K2BIR9PWdzVxsMlmcHOGM_i745dBs=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Racing video game, Video game culture, Action game, Strategy video game",158000
UCw1SQ6QRRtfAhrN_cjkrOgA,LazarBeam,23200000,https://yt3.ggpht.com/ytc/AIdro_kaAARWaab8Y9Jt3yWZb2IKs4qgJSHAye7qdbz2VfXacoE=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Action game, Video game culture, Action-adventure game, Role-playing video game",23200000
UCg__God7HOZZDcRgWL7QDig,AuntieAnnesPretzels,6910,https://yt3.ggpht.com/ytc/AIdro_lpKPJgjO7FVjvdnNJbngpLtZ1oMB7W8rDVROeQ8PZqZDc=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Food",6910
UCuJyaxv7V-HK4_qQzNK_BXQ,BeatEmUps,1900000,https://yt3.ggpht.com/S4ZfsXvYnywvHSYKJXoNKletKDxRFXS_yQl9vf--_GTyGXSkG7HZvc_J8Rpd89J2EzbpEN2aZw=s88-c-k-c0x00ffffff-no-rj,"Action game, Video game culture, Action-adventure game, Role-playing video game",1900000
UCG2FNegzc6g4creAUgbKYIg,Jack Adee,3,https://yt3.ggpht.com/ytc/AIdro_nrfNy7mJRts776gZkF86cF7hf2eyatE6DkWVV5ynkbpU0=s88-c-k-c0x00ffffff-no-rj,@jackadee561,3
UC54UxHYhwEFZwXhpacKx77A,Tomwol,90,https://yt3.ggpht.com/UHNbapOmNmS_iyFy-0h9Lub-YrYzRhLHg_EZS9A26E7saZ-O6avHZrF5Ur7VFlfNEfpP-zW5Ug=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Video game culture, Film",90
UCGFyjSeNbnQh038DpkIbRHg,the best way to count,7510,https://yt3.ggpht.com/g-recVpK5sGqqETI_L4scdlUFQqzIvU0uwyFrs4HteTFJtbklQuL87TKc2X8Y36Y-HUsO_dO=s88-c-k-c0x00ffffff-no-rj,Knowledge,7510
UCH_7doiCkWeq0v3ycWE5lDw,Any Austin,1040000,https://yt3.ggpht.com/HEV9B3Lp6DiJjnlyC4WLtH8lvUFLaJoC2MB-Cz2M4n-BpfIIwcOIjrcM-Ajp8Vb0m4AEHEt2iA=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Action game",1040000
UCZzFnqsiPyyRUj4wFDw5-jQ,BlackMES,8570,https://yt3.ggpht.com/OEoF-gpB-8bVdCtyUKXGydTRK8uxkYks1nawfxSG1adhU2HR3hTR_-w0l_ChnGotuseCQEX2=s88-c-k-c0x00ffffff-no-rj,Society,8570
UCWYr9nwkynyYNLjQkZZ5p5g,Photo Owl Time Lapse,1070000,https://yt3.ggpht.com/ytc/AIdro_m6H0JRTSejdm6hcSzBv5Jd1CsyY5oTf6Xqeyrj5y-sfEA=s88-c-k-c0x00ffffff-no-rj,"Food, Lifestyle (sociology)",1070000
UCYO_jab_esuFRV4b17AJtAw,3Blue1Brown,7800000,https://yt3.ggpht.com/ytc/AIdro_nFzZFPLxPZRHcE3SSwzdrbuWqfoWYwLAu0_2iO6blQYAU=s88-c-k-c0x00ffffff-no-rj,Knowledge,7800000
UCGTuEnZ-aijWLkCOOE5Zkaw,The deliriums of fractal universe,31,https://yt3.ggpht.com/sCcbTK5pdV8P171EkDJrNkyCYuwy8MlUwH-HtBhOiPMrxesLNRkFtnfu4nBaoUaPD_lVEAwmdWs=s88-c-k-c0x00ffffff-no-rj,Music,31
UCniqJdv-ZQHj1w1Xg6eLWYA,From Scratch,202000,https://yt3.ggpht.com/o7EVScfWVzhIRfEtNWH4wczF5RTSTsdOyGhemafQc9RYo0LX-eVfMLIiZ6RMpOQXIC8aPzRKGw=s88-c-k-c0x00ffffff-no-rj,"Video game culture, Hobby, Lifestyle (sociology), Technology",202000
UC_yL7UOlQAsVXyCzM9Boq9Q,MrGreenGuyToo,14400,https://yt3.ggpht.com/U3euzD-0JDjle7oKpQRy9UfQI2RjNg8RQ_Y8mEBYxlTeuwEfZFeUVDrH_9SOgm8A2Q79gFVVrA=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology), Knowledge",14400
UCX9N-aGQckrkpfzepUjQcYw,Penn & Teller,11300,https://yt3.ggpht.com/ytc/AIdro_mgubbZm8zFBXoDpOQheVHgONKyLgtB7fF_K7bHKkpRrQ=s88-c-k-c0x00ffffff-no-rj,"Performing arts, Television program, Entertainment, Film",11300
UC-hOx-JRasnC8Y1CR4uA_wQ,Mythical Moments,161000,https://yt3.ggpht.com/-nK7ZV29hx845JY7jvh-URTHHH2zL6WwjzjU1wGEHQk-cZkEEwtmed8mqi_i5PzVniqA_hRDng=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Humour",161000
UCyV8SuQd21sFoPCiB0RgcrA,D'Angelo,627000,https://yt3.ggpht.com/dBxWcUXz-G_38WW1OuevhSJFv03WQuhLMBD_TvcqYm7gv5xARUYLYB6DQ95kcKCMpbLxRFWsTA=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Society",627000
UCX981hh-RI_L1QOwV08osNA,Aaed Musa,227000,https://yt3.ggpht.com/OL6bRZ_rYKlw2nDteNc1NuakgqlhmD6U-jEzsHQgd0y344mxA6EZSBM6KoTMzY_txEEB3BlB=s88-c-k-c0x00ffffff-no-rj,"Technology, Hobby, Lifestyle (sociology)",227000
UClyGlKOhDUooPJFy4v_mqPg,DougDoug: Published Author,3050000,https://yt3.ggpht.com/ZnS9BDr4bZ24p6Iy0SSIszIxRA6h9ssiUawFk3X7Sty8DcVp_ZVEL8hHkrSchQCXvEOSAVK8SG4=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Action game, Video game culture, Role-playing video game, Action-adventure game",3050000
UCfsbn7NkF2n4KQp2XBluz_g,More Magnus,247000,https://yt3.ggpht.com/G4Pa3HG1Eh0dYLI3kGuKFmHWWBhsTqkCQ0wA8Cy0t8CM1OPY1xZbKGy6EqXZ0cCxidD1qAEkemE=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",247000
UCU_8DjI_U6AwmGtzb_Co6jg,Xplodeon,8620,https://yt3.ggpht.com/zLIHDCZUpKm0fJG5UzG6OsJMPb1JmMqW2yXXTK_KMzEkMZ-V2Mnl0qTy8p5_5HFsJ-ckXDAihBc=s88-c-k-c0x00ffffff-no-rj,"Television program, Entertainment, Film",8620
UCgGLR8sZL6rDzk9xQvc7SLQ,Naviary,33200,https://yt3.ggpht.com/I7l66vJ_5ZoN3NsA2oCLZq912ed7T00G_RX_uPoBGk_8UZziq7ifmC06msCpjbG0gW18qdD9bA=s88-c-k-c0x00ffffff-no-rj,Video game culture,33200
UCfIgYaSsoJWJb6vDbqB13uQ,Betty B,3,https://yt3.ggpht.com/I-gdLyZenPGciUUUU_wVr1gYoiVMAgI2sbRniP1z3s9GhL3okI3HNym5g_ICw8QOfiE5f_ki0w=s88-c-k-c0x00ffffff-no-rj,@bettyslatenightdiner,3
UCBSOHhPF4WuB8uddPbN5hbw,syph1r streaming,298,https://yt3.ggpht.com/ytc/AIdro_kzxfya2HFO79PsHn5r2uKVwCk5LjcfQpOYh-nfvoyN8Q=s88-c-k-c0x00ffffff-no-rj,"Action game, Action-adventure game, Video game culture, Role-playing video game",298
UCQeDjGVRTWAApRmP_xFWaRA,Not David,147000,https://yt3.ggpht.com/KjHa8uZI4ZP802sJO4xUTiIJtA8xr2Mu8XHe_fHxG2DYbEli8-hmB3UgT-Rv7iNwuYsOiFItcpU=s88-c-k-c0x00ffffff-no-rj,Knowledge,147000
UCW8-pJyPdYAdubad1veFB3A,Wesley Treat,187000,https://yt3.ggpht.com/ytc/AIdro_nS8ySrKf-AyDGQyjHVDQDDibQMIjbVqYoaUAg3G_k8atE=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",187000
UC0RYrQ-Je7BnrVLTHs5MvPQ,YeIlowjacket,8,https://yt3.ggpht.com/FL5Hhjpofumns9qevsw3NQuc0KLcJAm1Tx9CZkiL99hNLzh1pMluiTAg3H-SrVMIsQG3wghb=s88-c-k-c0x00ffffff-no-rj,@yeliowjacket,8
UCVJefBm68Vj1mOrNeX3OCiw,LimbicSoftware,2510,https://yt3.ggpht.com/ytc/AIdro_lsbvZso1TZ4JQ0td3IH-QkG9eylENPt96ulZ5OTsLd=s88-c-k-c0x00ffffff-no-rj,"Casual game, Action-adventure game, Strategy video game, Role-playing video game, Action game, Puzzle video game, Video game culture",2510
UChfmWOf3b-KSTpWfpkrwvUg,films by julien,842,https://yt3.ggpht.com/Kk_NayD_gQW1fug2PVzY6SokCIrfejdc6RD8dzE4mG-s5cMT9Hh_0WvsKiTWY2klwfsTUMHJ0Q=s88-c-k-c0x00ffffff-no-rj,"Music, Entertainment, Lifestyle (sociology)",842
UCBYoIBLzPT_wvUHSYxlGEQQ,Luni,14,https://yt3.ggpht.com/n-5lYx3ZJsDHTtvA6U09VbP-QseNhHYbSAz9dVAzqwQmJSvxERWLpK0FjJfFzSdO-iKitWsRlMg=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game",14
UC90yjMp6aeAOy1BdWQR6Szw,The Noble Demon,70800,https://yt3.ggpht.com/ytc/AIdro_l4eKR0CbRt-fkw0tBTXunCIZE53CXooZGa3uJR-G8F5g8=s88-c-k-c0x00ffffff-no-rj,"Electronic music, Music",70800
UCuo9VyowIT-ljA5G2ZuC6Yw,Eddy Burback,2140000,https://yt3.ggpht.com/aBhyHi5ajOdhOA44JjECJmbEg1UYdQOqjQudF-rLOA5I37gwIVyAH664t6UCD4NRA9-gCYtG=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Lifestyle (sociology)",2140000
UC5bN6XKHDCFt_wYAJmsP_Mg,Jasper,115000,https://yt3.ggpht.com/ytc/AIdro_mBn9EiuG-XptVcD6cugLjLXPCE9b9I5BpYSWjAUuPwSAg=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Action game",115000
UCkkhh8Nr59rg087BQNYA57w,Illinois First Tech Challenge,136,https://yt3.ggpht.com/ytc/AIdro_muq7h23HtXWR2yxvIl-QNKBgPqKmm5mgpHSIJYpl9_0g=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Sport, Technology, Knowledge",136
UCCPTeTkIJcFslIQEk4qjl0w,Generic Woodworking,1040000,https://yt3.ggpht.com/ytc/AIdro_nD8-XNZyjXMX5GEHbb-DIp55bhg9Bl77FQ1hUsqLrJlw=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",1040000
UCrFxO_-JoAvatz_m0wqc--g,Wind Waker: Unflooded,29400,https://yt3.ggpht.com/LYNYwTYSb2CkW8DNCnQoRGABSMqDH4vTQJw3RLGRFE3mVnIm9ErnpWcoWwJ1yy4fcA-31nWT=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Action game, Role-playing video game",29400
UC3mY2SKYhPjqImtBBXsR6_Q,MayTree,6390000,https://yt3.ggpht.com/9iTs9CFynF_3gAIL6UWfeq0ftJ_nIalKBvd7gsHuoouzKZLI8Rqc8XG7G0dXp20iauUfnGgnag=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Pop music, Music, Music of Asia",6390000
UCc6BTuuTzfMLKj_RgwuDnQw,Tyler Williams,1290000,https://yt3.ggpht.com/ytc/AIdro_nYITP_xwI3FZH65TJUvbgluHXtBmme3PA4vVtcpkX1DA=s88-c-k-c0x00ffffff-no-rj,"Food, Lifestyle (sociology)",1290000
UC8lpmhe-89XqtveZo3uyeKg,Devyn Keeney,9,https://yt3.ggpht.com/ytc/AIdro_nVVOKHqYk42wk8fqERp6UJBGo08AJ3WrpjVBLVR6jgbJc=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Sport, Sports game, Hobby",9
